name,teryt,powiat_easting,powiat_northing,hexagon_easting,hexagon_northing
golubsko-dobrzyński,405,502044.745041938,581945.9744342953,528543.0371855691,613974.9231372569
rypiński,412,527899.7850914227,575897.6659858379,548368.8979094337,625421.3891630962
wąbrzeski,417,495631.9837036368,601543.7870769743,528543.0371855691,636867.8551889359
chełmiński,404,467817.97014060896,604102.2253570047,469065.455013974,648314.3212147752
żuromiński,1437,560753.1081603599,574122.7306385677,588020.6193571637,625421.3891630962
żniński,419,416037.8953076525,551517.0104843944,389762.0121185142,602528.4571114173
świebodziński,808,260288.00135288763,492550.764349504,211329.26560372987,568189.059033899
słubicki,805,211938.7043365528,507250.3587092954,171677.54415599993,568189.059033899
sulęciński,807,233253.59933821613,516048.624107125,191503.4048798649,579635.5250597385
międzyrzecki,803,269822.0930089762,521357.52169861103,231155.1263275948,579635.5250597385
gorzowski,801,237952.13527931497,547859.2832220169,211329.26560372987,613974.9231372569
myśliborski,3210,222954.473623996,564061.5982794203,191503.4048798649,602528.4571114173
pułtuski,1424,638021.0036468398,536515.3067191192,687149.9229764882,636867.8551889356
węgrowski,1433,696253.1348186934,514323.33405850426,766453.3658719482,591081.991085578
sokołowski,1429,722855.6628238674,518992.5467553957,786279.2265958131,579635.5250597384
wyszkowski,1435,666867.8308060408,534041.2141271232,706975.7837003535,625421.3891630962
mławski,1413,591337.5752037424,577088.7715655268,627672.3408048935,648314.3212147752
międzychodzki,3014,298759.23263676005,530570.0392038537,250980.98705145976,591081.9910855779
wągrowiecki,3028,383478.5757675792,551033.6195927067,350110.2906707844,625421.3891630962
obornicki,3016,354281.3729590306,540430.6005021011,330284.4299469194,613974.9231372568
strzelecko-drezdenecki,806,278686.1605509791,563140.8501854145,250980.98705145976,613974.9231372569
siemiatycki,2010,764617.4669102693,520187.5965533428,825930.9480435428,579635.5250597384
grudziądzki,406,497088.01642913657,623632.9775919454,548368.8979094337,671207.253266454
działdowski,2803,568185.098502078,601042.2938191097,627672.3408048935,671207.253266454
nowomiejski,2812,534975.8613038645,619372.2874254104,568194.7586332987,659760.7872406146
chodzieski,3001,365156.3632834606,568496.6516482227,310458.5692230545,625421.3891630962
makowski,1411,648082.0092767162,564374.2380282746,687149.9229764882,659760.7872406146
ostrowski,1416,702934.0876730605,550545.591519291,746627.5051480833,602528.4571114173
tucholski,416,430739.1162145622,636008.1127652918,429413.7335662441,671207.2532664541
sępoleński,413,402193.3676363216,618524.0463766359,369936.15139464935,659760.7872406148
choszczeński,3202,271445.2149228408,591341.1838521173,270806.8477753248,625421.3891630963
wałecki,3217,318023.81708749954,600253.0480010064,310458.5692230545,648314.3212147752
złotowski,3031,361970.679760222,618120.9069952546,350110.2906707844,671207.2532664541
kościerski,2206,434792.6321145364,687469.7909798898,409587.8728423792,682653.7192922935
człuchowski,2203,379250.20095709385,653094.1499255135,369936.15139464935,682653.7192922935
lęborski,2208,415261.63443091663,747107.2460452432,389762.0121185142,716993.117369812
Sopot,2264,471650.25909116457,731159.801375046,449239.59429010906,705546.6513439723
szczecinecki,3215,340497.1899593297,654954.1519546079,330284.4299469194,682653.7192922935
sławieński,3213,343688.13133407047,726042.2658435754,330284.4299469194,751332.5154473301
pyrzycki,3212,228179.7404732634,593104.2535884978,231155.1263275948,625421.3891630964
koszaliński,3209,328543.0668284088,697626.0824448084,330284.4299469194,705546.6513439723
drawski,3203,300457.8441036284,627327.9666341275,310458.5692230545,671207.2532664541
białogardzki,3201,307262.0101221853,683050.0029531065,310458.5692230545,694100.1853181331
Świnoujście,3263,192698.01495456105,675214.6845654313,191503.4048798649,694100.1853181331
kamieński,3207,221154.0453332492,678802.0981095944,250980.98705145976,705546.6513439724
gryficki,3205,252556.9045936023,683310.5232617914,270806.8477753248,694100.1853181331
łobeski,3218,267722.9922840579,648640.2433501247,290632.7084991896,659760.7872406148
świdwiński,3216,294579.04946063826,663758.7235592672,290632.7084991896,682653.7192922935
malborski,2209,500911.5378024758,690039.3419282902,548368.8979094337,694100.1853181331
sztumski,2216,515117.5764996057,672120.7480582298,568194.7586332987,705546.6513439723
nowodworski,2210,511292.7690134566,716148.4441030477,568194.7586332987,728439.5833956513
elbląski,2804,537754.7990446971,695958.7739668952,588020.6193571637,694100.1853181331
braniewski,2802,563312.7787505903,715499.4306023194,627672.3408048935,716993.1173698117
nidzicki,2811,598043.659696184,612053.4170161156,667324.0622526235,671207.253266454
przasnyski,1422,627965.0540301553,587629.9138079719,667324.0622526235,648314.3212147752
lidzbarski,2809,591988.7205715699,695299.9201420568,647498.2015287584,728439.5833956513
Ostrołęka,1461,673741.5124474758,582782.928595783,726801.6444242181,636867.8551889356
szczycieński,2817,633641.8177359708,632775.0253122208,687149.9229764882,682653.7192922935
bielski,2003,773676.6772199728,550207.2268428156,806105.087319678,591081.991085578
wysokomazowiecki,2013,739833.6206863178,562669.994109263,766453.3658719482,613974.9231372569
zambrowski,2014,718666.7612089643,576267.76081325,746627.5051480833,625421.3891630962
Łomża,2062,704337.3859764854,594264.1006793963,746627.5051480833,648314.3212147752
łomżyński,2007,705241.4448754645,597065.3065721839,726801.6444242181,659760.7872406146
kolneński,2006,697532.5563938919,619140.5835617189,726801.6444242181,682653.7192922935
hajnowski,2005,809164.8036717046,552314.5894112766,825930.9480435428,602528.4571114173
bartoszycki,2801,614524.3405386196,710705.696583782,687149.9229764882,728439.5833956513
mrągowski,2810,655685.3374808665,663557.0728150286,706975.7837003535,716993.1173698117
kętrzyński,2808,651140.7903749489,700448.9225266044,726801.6444242181,728439.5833956513
piski,2816,687677.5088841195,647827.3412714736,706975.7837003535,694100.1853181331
giżycki,2806,686343.461316589,685339.6086451415,726801.6444242181,705546.6513439723
węgorzewski,2819,680573.6438346284,709039.5356259119,746627.5051480833,739886.0494214908
grajewski,2004,730448.8788723135,638154.4970559172,746627.5051480833,671207.253266454
moniecki,2008,751906.6464153617,622827.2913858276,766453.3658719482,659760.7872406146
gołdapski,2818,716421.5546668709,717505.5157068359,766453.3658719482,728439.5833956513
olecki,2813,723426.3446769781,693030.4020714883,746627.5051480833,716993.1173698117
suwalski,2012,751283.5202679738,707840.8714029449,766453.3658719482,705546.6513439723
sokólski,2011,793843.6878230335,631024.3501028237,806105.087319678,682653.7192922935
Suwałki,2063,756963.9361505276,699986.9385263416,786279.2265958131,716993.1173698117
augustowski,2001,770376.8409914863,668884.40270441,786279.2265958131,694100.1853181331
sejneński,2009,781408.2486832237,699955.7148848469,806105.087319678,705546.6513439723
